Source,Target,Weight
3559594,35556512,1
17075382,41366194,1
16263136,32390474,1
14410618,25482110,1
7519456,232746250,1
70499624,136281048,1
42979690,169319096,1
234726570,234716650,1
234726570,229222452,1
214858904,105834948,1
134905854,143583396,1
53723608,53649568,1
46007292,50103064,1
185308242,69143442,1
62198786,39928598,1
49930258,93019990,1
53284300,61450054,1
231075422,234014456,1
164110124,116494750,1
130236220,130437218,1
152618380,232520902,1
10742662,234672586,1
230774344,113848676,1
188583666,157029882,1
129547978,129545960,1
196279390,52118710,1
232120394,69309370,1
79520376,163656026,1
18483122,11106100,1
37327162,72185848,1
37327162,106029956,1
103809858,18194940,1
96063336,162050538,1
35270436,35270350,1
58520730,60782306,1
187696364,187696266,1
94308610,43146804,1
94308610,72007124,1
94308610,9609910,1
163154686,152069258,1
52491626,74513684,1
17734676,10708862,1
17734676,67745574,1
101751158,235388576,1
39464208,188151904,1
107764732,33296466,1
225644598,55161764,1
230547868,63414770,1
184716806,222318088,1
230418528,91977028,1
77846966,62919140,1
98257954,9815594,1
24237996,37230546,1
196425140,226248306,1
22894036,79676170,1
110487322,41893226,1
110487322,88311112,1
41893226,88311112,1
167043390,182411246,1
180817500,165546152,1
180817500,192143600,1
168742492,73695388,1
66756830,197402292,1
66756830,53934156,1
197402292,53934156,1
79523610,75374746,1
228106430,189648408,1
230981106,30708392,1
230981106,17257536,1
155988072,24177648,1
38471322,13706108,1
89695160,111982334,1
89695160,211962944,1
111982334,211962944,1
51462256,51451116,1
51462256,132561054,1
48822402,8246406,1
202278934,44724144,1
114055318,29634246,1
214594942,235537058,1
5308268,1760930,1
110896846,141938988,1
235431292,106627618,1
98302602,129273972,1
142364798,205913794,1
142364798,193270330,1
77287562,25689606,1
42518358,76926870,1
182969344,71214504,1
12350428,11071918,1
45728358,2535072,1
43529800,105726358,1
1112024,18143444,1
38128088,122081958,1
111768380,59998224,1
112345082,127053876,1
2689398,41073658,1
2689398,45973452,1
81761272,66480390,1
81761272,52358438,1
81761272,67132608,1
81761272,149191742,1
66480390,52358438,1
66480390,67132608,1
66480390,149191742,1
52358438,67132608,1
52358438,224226954,1
200347406,67079330,1
114288482,20963258,1
162688134,4133462,1
23134858,63702946,1
23134858,224545888,1
63702946,224545888,1
63702946,194236968,1
129974668,80784042,1
232577312,229529172,1
232577312,233301412,1
229529172,233301412,1
234154572,82067538,1
234154572,76967062,1
82067538,76967062,1
5681144,48027094,1
52714772,60096298,1
44787004,54337722,1
58846016,53296144,1
92248510,90641736,1
35600240,23781276,1
41205560,20271600,1
41205560,82986932,1
43369078,210506988,1
202239890,161225928,1
74304904,42613764,1
19517590,25851770,1
20206386,3478812,1
8985760,7594366,1
8985760,60209726,1
135663812,104104570,1
135663812,141246152,1
104104570,141246152,1
38798230,12419502,1
38798230,38792820,1
26922114,53604704,1
119120428,150847996,1
119120428,127368990,1
119120428,40965448,1
119120428,122583618,1
119120428,221150010,1
119120428,76365532,1
119120428,177455338,1
119120428,185226482,1
119120428,32968888,1
119120428,78011900,1
119120428,197004934,1
119120428,41449588,1
119120428,128952122,1
119120428,76039808,1
119120428,140899768,1
119120428,93596442,1
119120428,60467560,1
119120428,17318002,1
119120428,154495048,1
119120428,77171462,1
119120428,185309802,1
119120428,139961544,1
119120428,228557776,1
119120428,123883490,1
119120428,190220658,1
119120428,123300566,1
119120428,123886600,1
119120428,146091342,1
119120428,188235732,1
119120428,153974628,1
119120428,109749590,1
16920348,55240006,1
6755748,113567042,1
7566972,10544286,1
29386786,74820992,1
174312166,163306050,1
193627216,181999796,1
193627216,166622804,1
193627216,203773516,1
181999796,166622804,1
78661712,233554930,1
78661712,58040916,1
176141140,192203636,1
128212868,128209102,1
46470470,89220698,1
97689384,66765166,1
171585626,92812668,1
171585626,151551730,1
18348314,128189856,1
31494748,128666190,1
197600126,165475292,1
209653476,4423516,1
175755354,163472372,1
175755354,43197296,1
69267692,75530530,1
69267692,77507828,1
69267692,79020370,1
32321976,144829144,1
32321976,144043532,1
182679258,131964718,1
182679258,150310468,1
182679258,189870318,1
188894626,189641102,1
63102720,3764022,1
72003706,17565296,1
26156884,25150270,1
169936024,114346116,1
169936024,173214494,1
114346116,173214494,1
233485596,233431654,1
234049174,109267918,1
85772718,137041326,1
160567564,203552528,1
66482480,174247872,1
93338302,24998030,1
166569006,104193650,1
16522348,15078158,1
28340556,6642530,1
50861034,4432292,1
23574354,57086728,1
23574354,1847544,1
23574354,17252168,1
57086728,1847544,1
124449556,233670330,1
124449556,44579084,1
141277562,135507478,1
141412622,68681596,1
179315016,187398000,1
214801086,107306764,1
20275838,117646110,1
19350556,119163310,1
235656454,17657756,1
163780006,111361754,1
66952888,128660292,1
17718880,28881014,1
29367180,219932780,1
211779648,160528668,1
97826986,161755248,1
2810468,21482,1
45741704,54245530,1
129451618,34295488,1
152715810,77788318,1
152715810,30183752,1
226383678,19100712,1
232549674,233387434,1
184721660,220707570,1
128939430,47371084,1
214273148,22418312,1
214273148,4903010,1
19082886,72600708,1
138180186,22803320,1
137594714,137595078,1
24631456,60377080,1
16146796,59994708,1
64850186,17328924,1
49258396,40966112,1
19004990,80978420,1
87367160,175428414,1
72993926,81496538,1
59276392,40549988,1
59276392,34694398,1
40549988,34694398,1
155687792,139118410,1
165506660,49204056,1
18629160,20709318,1
82803122,53600270,1
82803122,75982140,1
53600270,75982140,1
128342518,81881250,1
128342518,83155814,1
128342518,100344544,1
128342518,175457810,1
81881250,83155814,1
81881250,100344544,1
81881250,175457810,1
83155814,100344544,1
83155814,175457810,1
100344544,175457810,1
51525066,129744574,1
15937810,16641892,1
15937810,67742240,1
15937810,16549752,1
16641892,67742240,1
14539266,61446018,1
72337106,26665118,1
80407410,20705374,1
80407410,182528560,1
20705374,182528560,1
20705374,15567214,1
20705374,196038418,1
79634104,159291818,1
113281404,14755920,1
64161766,183657578,1
64180586,4926922,1
4183426,77132818,1
66348816,170482334,1
103717476,117871698,1
103717476,198622592,1
103717476,111726080,1
67890570,38721998,1
17937288,534548,1
19819072,4209376,1
43389066,44424878,1
47598328,47619352,1
30707218,14329886,1
1303510,7808668,1
153277812,153207086,1
153277812,153278352,1
153277812,153271196,1
153277812,160100914,1
153207086,153278352,1
153207086,153271196,1
153207086,160100914,1
153278352,153271196,1
153278352,160100914,1
153278352,153284040,1
153271196,160100914,1
1074784,9963226,1
1074784,118612472,1
13529522,138016768,1
21913618,88469702,1
2439454,1286326,1
6940366,162372730,1
31247464,41624360,1
147556274,7782472,1
187211012,112012410,1
182540412,33344550,1
49918716,139606054,1
114101776,156861288,1
160050664,160050818,1
160050664,160052322,1
160050664,160050984,1
160050818,160052322,1
160050818,160050984,1
160052322,160050984,1
45471858,67104202,1
12499550,6930088,1
12499550,9465840,1
176934156,59040252,1
131484278,182110738,1
54649044,221517234,1
181337794,144434470,1
183024876,213806958,1
121727830,180639008,1
223795176,221331100,1
18490968,18607088,1
50059562,168309774,1
50059562,234075880,1
171190970,234229634,1
33084558,63980964,1
54595882,193156394,1
31275152,102690188,1
233153384,206915406,1
196223986,167136728,1
137989322,225428554,1
113981358,83414308,1
28946520,133463590,1
31173256,17723526,1
50685368,50622140,1
50685368,192895496,1
171167196,146196706,1
31766692,137836626,1
31766692,179373708,1
97253838,58278550,1
1292958,3572102,1
118628848,213549398,1
7975374,56505706,1
22687538,62334500,1
22687538,40706670,1
12979204,28734588,1
81594490,91304620,1
128792680,74243216,1
56958042,27050328,1
215032914,232001410,1
230729808,232187486,1
230729808,168093728,1
232187486,168093728,1
28768966,173164252,1
196246406,42141946,1
11701986,9517086,1
147904908,139384186,1
147904908,187274052,1
91864928,138143890,1
145572608,21648860,1
91316088,124237402,1
11123886,16779462,1
129258756,132803262,1
129258756,24963012,1
132803262,24963012,1
97316924,16663082,1
20615992,36210870,1
71802284,24860044,1
1957832,159085328,1
1957832,162025496,1
1957832,159124076,1
68420800,161345648,1
33320076,91967642,1
44799284,12940660,1
44799284,71147838,1
12947786,193327198,1
45119070,56802048,1
38483930,6691890,1
88443766,9584452,1
114546144,234980088,1
184564754,51898688,1
47441740,49300670,1
166271534,24466162,1
162176874,60964324,1
77363412,135424446,1
175813886,8049552,1
35990302,69507548,1
108823158,28858348,1
108823158,230178778,1
100575368,28176978,1
130671382,114059422,1
63449956,12774908,1
126196804,232913296,1
133266396,15522834,1
133824540,51734722,1
26718220,71055714,1
21996458,151847882,1
145174298,195262212,1
192329830,190379260,1
75944806,73741680,1
209556392,222658972,1
204866286,230769312,1
233567590,233630160,1
190429452,116336122,1
176980362,141389650,1
80641112,61895874,1
191928154,191942746,1
53648646,62801340,1
43016132,104427940,1
79957914,17405106,1
195127316,98166642,1
175905100,40943286,1
210342152,199134640,1
95304560,170415624,1
59483718,62591966,1
44339384,169190104,1
198142854,69112520,1
55679084,54975430,1
173062428,196564016,1
93758390,89275594,1
185825454,41723632,1
230982294,168438854,1
114473990,177168830,1
97950862,78149144,1
37419606,57799724,1
37419606,57798600,1
37419606,186813978,1
3790390,24847036,1
127737348,180316884,1
37555678,38444046,1
34788324,38224930,1
34788324,26434788,1
5881772,55954670,1
31737462,60767630,1
22746144,79812492,1
22746144,69453790,1
180966920,222874364,1
180966920,128484454,1
144699310,67762712,1
12796142,13808226,1
121357348,98844602,1
19146572,54703132,1
37160274,116270552,1
65229150,40947616,1
235421866,171169708,1
159829724,75726644,1
159829724,187443206,1
159829724,176655350,1
67395584,55851878,1
127288294,222973522,1
13681944,119180816,1
50063942,6907442,1
148853824,197842150,1
56377856,24487176,1
40481912,54839808,1
184543920,7508310,1
41858918,158080632,1
184165762,37714044,1
161436016,54388912,1
179806534,179818006,1
120058350,234299914,1
116592556,33194604,1
138547454,185183688,1
85881982,86318470,1
75099470,55418184,1
231633288,30385418,1
13103974,231083728,1
164686956,156945210,1
164686956,156555330,1
202142260,119666052,1
235370556,83889780,1
59506478,54464650,1
168543072,140228922,1
152547282,214791120,1
91748826,91420190,1
159972882,223651288,1
76826968,33584520,1
89368758,52873372,1
12311828,96729524,1
84304024,193998722,1
84304024,20720422,1
84304024,77941932,1
104532722,19498344,1
33296466,230463052,1
33296466,233642510,1
136984190,64643320,1
175163116,191998880,1
175163116,188986282,1
191998880,188986282,1
191998880,192051650,1
42902118,12241292,1
137455774,19729414,1
68194254,152129062,1
48427676,31470972,1
69346510,71342610,1
1858990,53368858,1
154909662,55744270,1
220278556,235614866,1
10843120,130734648,1
15844878,64384166,1
77215642,131583702,1
77215642,109190534,1
77215642,41873342,1
191496426,157790926,1
232155960,142528138,1
29644880,179096592,1
55249452,31676698,1
117040188,186462368,1
98416342,18279022,1
98416342,43812582,1
234772122,22883828,1
235018152,18339758,1
235018152,63348388,1
92485626,162734550,1
92485626,112804004,1
89044618,4515552,1
60800922,143061328,1
60800922,130503524,1
143061328,130503524,1
140899864,124280476,1
173205384,111816818,1
127417834,29415324,1
110556358,58451346,1
99469364,95218700,1
99469364,135181860,1
203847274,210880516,1
97818138,106477314,1
97818138,109897774,1
148181104,233999590,1
64968996,78585718,1
72146102,18161100,1
215517654,209815900,1
7980180,78952438,1
212074204,231033340,1
113782808,124557238,1
228698256,163139854,1
118072250,222656110,1
8092742,90477962,1
96410878,58454542,1
95890420,99942768,1
61987248,204435140,1
46495766,5990476,1
169709216,150840918,1
68200698,30997106,1
4602022,141023140,1
4602022,195754472,1
163245744,12364032,1
163245744,200500028,1
12364032,200500028,1
12364032,185787246,1
112459512,127990444,1
103709216,124198668,1
119592458,24946828,1
6088444,24853804,1
184961996,175556234,1
4922762,40090096,1
1395318,141669898,1
11150822,56383442,1
11150822,171071090,1
65602670,5179724,1
16264726,202580470,1
65674446,37381398,1
138242270,30416404,1
138242270,21821664,1
30416404,21821664,1
34164368,10617348,1
19006092,65050156,1
54757328,100596664,1
11074264,144754156,1
187274052,187071354,1
189340530,10796522,1
169209986,30686936,1
232131862,9051796,1
232687348,232683842,1
147081266,137903758,1
79207006,20072362,1
13061780,175900332,1
101842232,33018946,1
106498108,97712068,1
20211340,103372330,1
25148074,16039826,1
29571586,203859716,1
120409548,190640354,1
32262300,30041548,1
32262300,4360038,1
152211916,80237550,1
152211916,43955352,1
194611156,101237946,1
171531344,174150628,1
171531344,164295974,1
172188964,102273616,1
12976316,19703858,1
233357856,125587380,1
20251598,45651464,1
20251598,230246108,1
20251598,19349050,1
130733966,152417218,1
119057914,126273888,1
126970638,153871252,1
219281856,228642378,1
18016234,31267240,1
19299352,18038644,1
225058210,230680296,1
225058210,83001992,1
123617156,207255530,1
81071412,58310432,1
81071412,208780164,1
41275372,98609924,1
69210050,80440248,1
1275348,206626852,1
1275348,11117376,1
1275348,128621904,1
1275348,9563246,1
126054768,14271396,1
92422054,136609440,1
169441328,58941304,1
46789232,55868750,1
43607412,165366036,1
116117590,56175544,1
158607904,109576032,1
158607904,70169056,1
158607904,134159440,1
158607904,192025962,1
158607904,45508192,1
45737390,83883002,1
31445280,10599718,1
104907056,86661344,1
44709310,36380448,1
62402094,23898878,1
57388268,69336710,1
60181574,118933744,1
14811436,131180522,1
34212830,232532802,1
227954232,12564616,1
90525114,225256790,1
20550986,112634244,1
147317380,37902506,1
142665268,76307522,1
47740654,113907672,1
120055312,10980042,1
60108736,13110460,1
98598828,231803564,1
98598828,194170782,1
73629598,139761090,1
233080950,110830622,1
58929490,97393682,1
58929490,147039324,1
97393682,147039324,1
128651094,117814706,1
128651094,6620424,1
74165816,106047334,1
108908970,33512200,1
57724788,112487270,1
152554064,64686126,1
44373906,24110418,1
44373906,119348490,1
24110418,119348490,1
106738518,177650972,1
12855450,158699320,1
70916516,10373096,1
10758532,65288726,1
39525176,82376010,1
44622526,76988304,1
944338,84813106,1
27444940,101848448,1
27444940,100675656,1
22093216,100095148,1
18478780,120442640,1
59362432,220571340,1
230069076,219064172,1
223133908,179136258,1
55492240,57929048,1
235208308,235287884,1
3514638,31146992,1
3514638,12744864,1
40768978,101615098,1
40768978,50776562,1
232995202,87602876,1
134837748,186349380,1
31670008,24379110,1
31670008,70858606,1
12841898,12796160,1
91420190,89371090,1
89371090,131020380,1
89371090,157949308,1
89371090,58613186,1
89371090,106823164,1
75846030,135682256,1
160256572,208717738,1
108998514,234459584,1
96267234,226735516,1
97932790,208893392,1
54397912,104106928,1
54397912,22578762,1
24061980,143246414,1
112279748,103239100,1
123438226,128888172,1
16788730,180607528,1
16788730,16231054,1
19593506,173912116,1
166954192,101977672,1
76083804,21397418,1
94898294,137460854,1
17457456,13311608,1
37344160,50695952,1
30306950,234685860,1
30306950,47196534,1
1747222,78095736,1
146658984,233511178,1
146658984,234990704,1
233511178,234990704,1
98416848,160679592,1
191893680,176697340,1
29845576,204053356,1
29845576,181315628,1
204053356,181315628,1
113345586,211001560,1
5528960,18563294,1
163368398,229817050,1
21453370,139635694,1
189389560,119549768,1
189389560,755370,1
15423728,12494010,1
155924660,70527644,1
226063072,182683346,1
76359090,173894406,1
16221520,25087356,1
231771768,157597440,1
230475760,235006628,1
156915850,169878078,1
120339176,74492632,1
234822690,233483390,1
234822690,80727130,1
179947584,157796202,1
119087192,104520480,1
109251080,145287112,1
109251080,109473690,1
36382434,107521492,1
72465288,70734430,1
72465288,75726644,1
70734430,75726644,1
125966534,38385836,1
77967026,36686010,1
81742568,63708200,1
231873644,43012992,1
97988006,220074428,1
232326128,73287358,1
14913764,232499902,1
232694732,46937714,1
123786524,216490910,1
123786524,62490636,1
103028738,208329600,1
228443458,34059920,1
128134486,53934156,1
219724138,229400654,1
54876144,156723398,1
59000168,223534196,1
59000168,18165926,1
87739350,26366676,1
79617124,13161314,1
216216300,234386498,1
78027508,72879312,1
178444366,82359696,1
13286556,39735260,1
198235168,24579126,1
16131292,110718536,1
115727316,234452324,1
42592282,56556584,1
113791126,97586246,1
113791126,114952682,1
11886108,12273800,1
8053536,6960900,1
230885754,122385792,1
231095560,128249946,1
231095560,219800872,1
128249946,219800872,1
128249946,46448950,1
128249946,188641440,1
208781524,171610820,1
109210022,44087914,1
234905254,231999744,1
235263674,96947002,1
18930970,48575880,1
101496250,114940140,1
129657226,26892710,1
24363392,42041916,1
101615098,50776562,1
79048454,4832246,1
12218568,109781082,1
8829732,20067820,1
133250240,99880330,1
31396388,50922136,1
5339314,58512654,1
30153760,28924158,1
140528706,89269654,1
30880596,12438990,1
29869614,44117624,1
9696354,82405524,1
233924528,171317782,1
233924528,144883936,1
55404662,8864422,1
187227344,103478796,1
187227344,122098850,1
103478796,122098850,1
92603180,23653484,1
28672450,164121256,1
28672450,228860796,1
33820528,19545176,1
95770180,233419474,1
108566076,22429948,1
2512790,23550290,1
2512790,21323064,1
110028230,63611680,1
182590818,189657254,1
13886094,28629942,1
13886094,12235164,1
13886094,50747364,1
170627436,174221764,1
50698406,9838264,1
50698406,25326922,1
10998384,172877002,1
11101068,7655472,1
11101068,12607504,1
155136506,168443502,1
44328386,99172260,1
122330452,233861954,1
122535628,119262564,1
122535628,122539388,1
17955112,116255984,1
7225730,13570790,1
50873572,26492258,1
59266880,106715676,1
59266880,117627096,1
1723492,37936402,1
10943510,51477804,1
18001710,55542198,1
19111814,127695732,1
199025634,205288510,1
199025634,221197502,1
81194086,13306700,1
225874696,12027748,1
225874696,125800086,1
12027748,125800086,1
123950820,126405052,1
123950820,114305820,1
123950820,121018392,1
126405052,114305820,1
126405052,121018392,1
46894606,59806796,1
61867642,18449274,1
61867642,188484,1
18449274,188484,1
27043906,131330638,1
132506754,164979672,1
89265412,17785156,1
43388456,208704224,1
14397634,209221172,1
192132408,192962186,1
96397974,35353072,1
232564864,228521878,1
1677958,10809532,1
1677958,21819808,1
10809532,21819808,1
20858156,165639262,1
109447774,11220778,1
186942554,186363700,1
44877618,140404446,1
222926934,24828706,1
23053402,17205542,1
70429364,8649884,1
223661212,198215562,1
39734066,112867504,1
119514824,88592598,1
119514824,68222548,1
88592598,68222548,1
75412188,2703062,1
21432974,82855712,1
163472372,43197296,1
221387338,11444814,1
137423156,91301388,1
154882880,100475588,1
40160896,66638144,1
111698852,3420894,1
8337686,124401964,1
168931722,214200648,1
7690128,24915826,1
7690128,11999686,1
7690128,25060290,1
24915826,11999686,1
35523268,56892458,1
129390018,111571356,1
197615858,78322652,1
58016794,8163970,1
57314198,9628820,1
53616512,35054732,1
53616512,72646830,1
233761974,175698062,1
169723720,121184042,1
57507854,38945660,1
19842800,210424858,1
6174970,198077148,1
192712534,234801280,1
223025054,168529682,1
122799540,100004114,1
80354132,40404996,1
23761328,22590578,1
162671984,163980038,1
166102224,208711690,1
9437568,132512266,1
7680080,6862536,1
107850824,91997744,1
104756312,46183324,1
102394080,105997408,1
41867436,109279962,1
11398418,116992958,1
146690604,162510000,1
98494896,67473856,1
119860460,94565278,1
61086560,139972072,1
216937608,63090816,1
234044022,205978120,1
183202524,193241798,1
1079650,5988868,1
89807062,232629370,1
195202794,61821374,1
162225610,74377618,1
197801528,145619996,1
67108058,111292710,1
46539674,31657640,1
30341372,230441860,1
209098972,118822892,1
209098972,153616294,1
118822892,153616294,1
64857342,117104590,1
64857342,13693956,1
64857342,33660928,1
24620248,198279202,1
172690716,42553662,1
172662690,41396144,1
173573140,98139564,1
28715736,202089896,1
39700060,21234366,1
184880750,25242452,1
24169006,32295830,1
24169006,163630006,1
133591232,182229000,1
129860014,194685650,1
10631900,14081374,1
183205150,31462774,1
183831880,165300384,1
15270368,19492748,1
123204294,124110576,1
123204294,173253134,1
123204294,124760818,1
123204294,173482698,1
123204294,173567676,1
128165218,204203258,1
128165218,101481000,1
128165218,32020794,1
130479310,232286660,1
130479310,170159496,1
42583646,35709158,1
4209138,28722894,1
16552622,71779554,1
78555870,16533290,1
91774290,210752632,1
114983058,60233950,1
114983058,152562904,1
114983058,164308674,1
80730504,102283954,1
161630012,194570752,1
68509814,159996896,1
68509814,2540862,1
53653074,168236448,1
53653074,55629982,1
129674364,160945398,1
84879698,39725062,1
225816598,129817416,1
225816598,225793368,1
129817416,225793368,1
129817416,224909546,1
129817416,224867156,1
129817416,224915988,1
8972484,8201224,1
177207662,160086194,1
193145918,220051110,1
113941692,91712462,1
22523008,65666394,1
168987814,56512598,1
9370206,44624342,1
204780948,56273040,1
199077456,159293686,1
129295230,30153396,1
129295230,178244640,1
193474870,195446196,1
193474870,229902870,1
193474870,229077904,1
193474870,233795370,1
193474870,223935718,1
195446196,229902870,1
195446196,229077904,1
195446196,233795370,1
195446196,223935718,1
195446196,213928204,1
195446196,213482688,1
229902870,229077904,1
229902870,233795370,1
229902870,223935718,1
229077904,233795370,1
229077904,223935718,1
233795370,223935718,1
72185848,106029956,1
23811418,49545168,1
98482884,98442942,1
230971996,89392472,1
209756900,219704240,1
116036574,151610764,1
116036574,151358022,1
116036574,102575142,1
151610764,151358022,1
151610764,102575142,1
151358022,102575142,1
98045896,207770048,1
98045896,167184076,1
98045896,131913832,1
45578130,142796222,1
178978080,13144496,1
85884258,183626168,1
63536072,173764468,1
126645634,230530692,1
142125568,136248662,1
215770250,159625048,1
6769726,5739050,1
69528594,77109506,1
163103198,136366312,1
124240580,124026770,1
6571682,78205026,1
81840206,77024082,1
36894944,219272724,1
179963976,224721878,1
34324784,25548752,1
20708250,233043268,1
20603226,6547318,1
16177482,67360848,1
16177482,67361088,1
16177482,20276720,1
16177482,84915522,1
67632428,36408038,1
21501118,28417002,1
163514476,11259818,1
51956714,51894832,1
51956714,87992622,1
72062922,25671226,1
54044044,52161778,1
210085534,123547544,1
192825312,43430532,1
192825312,124491898,1
27948084,87421658,1
18801304,12753778,1
31540974,225221330,1
68957546,189305102,1
15097256,1805404,1
13844240,28074456,1
75745880,108513678,1
91108360,17652952,1
91108360,230368204,1
10014636,22991116,1
144686482,40646546,1
144686482,193552014,1
233769112,71294138,1
6747300,7839832,1
123367114,126025234,1
91382402,70088230,1
36652284,52094714,1
36652284,180330918,1
36652284,49099362,1
132967370,153768452,1
3785060,16432124,1
20484226,21386394,1
125585896,125533786,1
119531410,110378122,1
141987846,107674198,1
72770834,5778284,1
17500198,59264858,1
137826084,72047866,1
146557946,79147376,1
146902860,47275142,1
72296422,148471568,1
147401584,41946010,1
53894848,34964086,1
156925210,131193104,1
71632982,32585420,1
130763456,234035194,1
17151280,89459360,1
17151280,169870246,1
89459360,169870246,1
89459360,190825282,1
20501942,61513136,1
34236728,42146330,1
34236728,37970990,1
35054732,72646830,1
52775404,11720676,1
233250312,176885242,1
233365392,192446076,1
168352854,164537372,1
213515128,10028516,1
7986752,82739142,1
176922330,195440774,1
176922330,90004854,1
17686298,11813394,1
153205060,25687228,1
54493408,101638136,1
44579084,233670330,1
28969336,233882976,1
199812596,124040602,1
72639308,1901466,1
173354270,214025366,1
81710772,223124768,1
26279514,224973808,1
219791634,231994770,1
219791634,40581178,1
234162180,212732158,1
6214752,45426498,1
82790802,118824784,1
82790802,133651992,1
74286884,18709686,1
17629684,4887826,1
54456702,102117168,1
52904994,61822904,1
183380910,16442812,1
183380910,32179188,1
183380910,201647234,1
102244310,89667694,1
160043232,160042626,1
160043232,160051654,1
160042626,160051654,1
51404328,65976838,1
90315424,191981448,1
25065242,209883868,1
189479884,210395142,1
32851310,31652648,1
63921650,43335728,1
205681538,94228670,1
205681538,79815428,1
146668282,83036330,1
146668282,184884128,1
27098360,32373274,1
235455276,47946406,1
68704184,13057306,1
235093638,219195766,1
16722870,112174496,1
26869162,101144062,1
191268708,126920698,1
78170308,81752922,1
39068400,67007316,1
200844224,101614610,1
202863764,156671012,1
202863764,128479394,1
202863764,182551290,1
156671012,128479394,1
62819080,166344436,1
62819080,174502028,1
89308762,89061440,1
111832026,79267512,1
59688426,20223510,1
45475504,60897026,1
97586246,114952682,1
19271392,162548986,1
19271392,95578416,1
19271392,13826848,1
19271392,151020184,1
15987082,105930644,1
41226580,144923776,1
26716354,106562412,1
115470442,17169528,1
26317510,17243704,1
14531434,23556790,1
8300030,100688452,1
104985966,105272766,1
17283782,159623682,1
17283782,122449278,1
26992706,176260056,1
202864824,186186448,1
10421620,128227580,1
112010496,3782710,1
151535224,198294120,1
37582514,102781992,1
174490926,118899912,1
185110946,137105396,1
32859530,72553466,1
42500236,160851888,1
36191586,31417634,1
36191586,32147396,1
70207620,196070766,1
50545576,10082344,1
185200908,80097794,1
35685802,136298444,1
35685802,179891774,1
101188822,135458402,1
192698626,172429490,1
192698626,181976370,1
45776244,230654452,1
209245788,21264420,1
20231634,209852410,1
199373338,158599486,1
15875662,31488544,1
216347620,234494030,1
80328610,101184704,1
80328610,47858966,1
101184704,47858966,1
41999920,19463256,1
41999920,21979814,1
25598806,215574114,1
11947834,18240388,1
6235230,26884062,1
31988000,38133994,1
31988000,227918976,1
183407398,8517524,1
168812872,60861076,1
61871080,91265128,1
194889312,176041696,1
73864632,200924052,1
16692782,6650128,1
42545124,127732180,1
42545124,64826866,1
115776790,47738738,1
163895148,34551502,1
59242624,7454256,1
196560992,28765918,1
213844898,34259098,1
16818522,182389534,1
185883892,233083272,1
15897312,32928670,1
197647052,40294418,1
232122684,40382918,1
232122684,222914078,1
40382918,222914078,1
185935236,233775814,1
225188210,220702348,1
48225716,48190574,1
188636736,190888032,1
6459446,22546242,1
26983710,69243216,1
118993692,46937898,1
9374016,18599120,1
106324680,190120516,1
65057354,71170914,1
232489214,20759646,1
213804618,167023074,1
228526606,113794942,1
14933714,25639288,1
19960350,196745206,1
36027752,58154014,1
20039222,55105524,1
20039222,24836824,1
222081946,226824152,1
222081946,222063368,1
222081946,223941844,1
213561008,137124378,1
77138718,19475716,1
13992244,18579354,1
13992244,66319556,1
18579354,66319556,1
12565684,8705170,1
22772486,26412608,1
22772486,8355784,1
22772486,9118680,1
26412608,8355784,1
47796354,18886656,1
59264070,79316682,1
115770950,97226146,1
177103796,200879606,1
139441480,201399988,1
139441480,116479220,1
139441480,86878470,1
201399988,116479220,1
103527080,181974380,1
103527080,36140622,1
33060992,168432950,1
33635902,107181738,1
127368990,40965448,1
127368990,122583618,1
127368990,221150010,1
127368990,76365532,1
127368990,150847996,1
127368990,177455338,1
127368990,185226482,1
127368990,32968888,1
127368990,78011900,1
127368990,197004934,1
127368990,41449588,1
127368990,128952122,1
127368990,76039808,1
127368990,140899768,1
127368990,93596442,1
127368990,60467560,1
127368990,17318002,1
127368990,154495048,1
127368990,77171462,1
127368990,185309802,1
127368990,139961544,1
127368990,228557776,1
127368990,123883490,1
127368990,190220658,1
127368990,123300566,1
127368990,123886600,1
127368990,146091342,1
127368990,188235732,1
127368990,153974628,1
127368990,109749590,1
127368990,91027440,1
127368990,157788528,1
127368990,190148916,1
127368990,84358946,1
127368990,162504388,1
109190534,107219886,1
6534910,26031046,1
42200036,46726066,1
69361792,52215572,1
42973748,50396036,1
42295008,100519424,1
180523376,23454208,1
149390862,131890774,1
173910472,155102626,1
73803692,76103912,1
13778008,15154520,1
13221856,58902144,1
96682470,221882830,1
19269406,28580092,1
232297146,151662590,1
61295776,38022080,1
131642068,63900076,1
117400064,193564340,1
56656472,116431908,1
56656472,53832166,1
116431908,53832166,1
50914898,87396066,1
50914898,174151472,1
50914898,230245492,1
87396066,174151472,1
121066944,25783676,1
211796438,164826896,1
109379048,113564972,1
193556992,204271570,1
11734268,15265100,1
88454908,40162920,1
222766638,139667246,1
22172394,50935472,1
204794408,146952646,1
204794408,97899098,1
204794408,206015818,1
146952646,97899098,1
230108858,109008302,1
28915494,214368004,1
28915494,81917468,1
135675546,133774540,1
226202492,230085270,1
200626510,175956002,1
89825940,24251630,1
227987872,106418592,1
19045866,9546908,1
184953634,186141840,1
232961468,48201956,1
65426660,51483298,1
65426660,129610152,1
51483298,129610152,1
25001166,66255484,1
9791474,39291622,1
12335250,43242656,1
13881898,22693628,1
93069586,233273548,1
106365644,164142360,1
106365644,164454956,1
