user,degree,clustering
70098948,1,0.0
180505112,1,0.0
62908712,3,0.3333333333333333
117996400,1,0.0
10982538,1,0.0
75113522,1,0.0
80297822,1,0.0
91377554,1,0.0
216012026,1,0.0
24696156,1,0.0
162807552,1,0.0
121419728,1,0.0
25028364,2,0.0
109554470,1,0.0
113271936,1,0.0
153455328,1,0.0
133262774,1,0.0
141315598,1,0.0
207876698,1,0.0
114855758,1,0.0
215758814,1,0.0
88788626,1,0.0
54407620,1,0.0
169086484,1,0.0
233909258,1,0.0
230227434,1,0.0
10785870,1,0.0
107265546,1,0.0
34393082,1,0.0
224833488,1,0.0
31050724,1,0.0
35546960,1,0.0
51333210,1,0.0
11053464,1,0.0
19573730,1,0.0
7512608,1,0.0
11641760,1,0.0
10345644,2,1.0
10071392,1,0.0
9336372,1,0.0
43709884,1,0.0
7038052,1,0.0
4441286,2,1.0
37934280,1,0.0
24948520,1,0.0
28216642,1,0.0
88560458,1,0.0
5109972,1,0.0
29859292,1,0.0
5724358,1,0.0
74240476,1,0.0
22942966,1,0.0
16046328,1,0.0
10335532,1,0.0
12887698,1,0.0
60092994,1,0.0
14656240,1,0.0
12489322,1,0.0
29876096,1,0.0
36908442,1,0.0
106017526,1,0.0
93759886,1,0.0
75297748,1,0.0
10178820,1,0.0
69948648,1,0.0
45344700,1,0.0
30798816,1,0.0
74501422,3,1.0
46886602,1,0.0
37325094,1,0.0
19399732,1,0.0
23538652,1,0.0
18580926,1,0.0
33766722,1,0.0
13077038,1,0.0
89737250,1,0.0
52700642,1,0.0
40931420,1,0.0
71854754,1,0.0
50415244,1,0.0
12372520,1,0.0
55611366,1,0.0
19067072,2,0.0
40798430,1,0.0
12523540,1,0.0
12513794,1,0.0
7812884,1,0.0
40409794,1,0.0
1532658,1,0.0
73951238,1,0.0
10141556,2,1.0
5755770,1,0.0
55321626,1,0.0
102284374,1,0.0
1750438,1,0.0
2855860,1,0.0
2616262,1,0.0
24789210,2,1.0
46216044,1,0.0
16286846,1,0.0
10538084,1,0.0
46357222,1,0.0
12593366,1,0.0
7347370,1,0.0
88491250,1,0.0
37139228,1,0.0
75344334,1,0.0
3013148,1,0.0
17932018,1,0.0
29266120,1,0.0
82900734,1,0.0
27553894,1,0.0
10567978,1,0.0
18922518,1,0.0
16021662,1,0.0
49153146,1,0.0
14668376,1,0.0
19313362,1,0.0
18227808,1,0.0
41241366,1,0.0
57734390,1,0.0
47071264,1,0.0
8258666,1,0.0
31581672,3,1.0
87149578,1,0.0
11437174,1,0.0
30355258,1,0.0
39279942,1,0.0
26961242,1,0.0
27670398,1,0.0
44041094,4,1.0
12167764,1,0.0
11130964,1,0.0
27317558,1,0.0
94410134,1,0.0
6328432,1,0.0
42382834,2,1.0
90923116,1,0.0
66351350,1,0.0
8391210,1,0.0
32942308,1,0.0
53628682,1,0.0
26325226,1,0.0
9806414,1,0.0
8303500,1,0.0
28868988,1,0.0
50654380,2,1.0
44993090,1,0.0
2206604,1,0.0
21506706,1,0.0
47781492,2,1.0
73756202,2,1.0
1520656,1,0.0
46493088,1,0.0
24220038,1,0.0
14911466,1,0.0
29250438,1,0.0
3863984,1,0.0
13988024,1,0.0
31091192,1,0.0
99063954,1,0.0
26358868,1,0.0
9671572,1,0.0
41000698,1,0.0
883328,1,0.0
78600854,1,0.0
32482784,1,0.0
59673600,2,1.0
7986452,1,0.0
59279566,1,0.0
6600256,1,0.0
6199346,1,0.0
42179176,1,0.0
4981638,1,0.0
57715012,1,0.0
42359298,1,0.0
51724468,2,1.0
9869770,1,0.0
8204330,1,0.0
63048782,2,1.0
48919218,1,0.0
25511320,1,0.0
3188706,1,0.0
91986876,2,1.0
67231462,1,0.0
9727566,2,1.0
34728020,1,0.0
4023702,1,0.0
53318452,1,0.0
42597864,1,0.0
6142436,1,0.0
13346950,1,0.0
26774362,1,0.0
76146960,1,0.0
5101628,1,0.0
56572368,1,0.0
4292488,1,0.0
53515812,1,0.0
75474392,1,0.0
61244352,1,0.0
1479140,1,0.0
17259924,1,0.0
20739260,1,0.0
26196914,1,0.0
33012084,1,0.0
13095936,2,1.0
11598026,1,0.0
61191934,1,0.0
38006200,1,0.0
40337920,1,0.0
21815398,1,0.0
4025808,1,0.0
17550604,1,0.0
47681604,1,0.0
6035654,1,0.0
7050558,2,0.0
1370982,1,0.0
1724956,1,0.0
49766384,1,0.0
15154520,1,0.0
21924732,1,0.0
4427368,1,0.0
280726,1,0.0
6760692,1,0.0
25183026,1,0.0
51092668,1,0.0
58515396,1,0.0
5597378,1,0.0
76222386,1,0.0
37860128,1,0.0
37820020,1,0.0
57411392,1,0.0
66516182,1,0.0
75873828,1,0.0
31682778,1,0.0
2559240,1,0.0
15364080,1,0.0
36951196,1,0.0
7575200,1,0.0
2956214,1,0.0
28688218,1,0.0
3390724,1,0.0
37051384,1,0.0
7817452,1,0.0
2050076,1,0.0
9671220,1,0.0
19766388,1,0.0
76425852,2,1.0
43119390,1,0.0
22694026,1,0.0
8738256,2,0.0
12787276,1,0.0
31757238,1,0.0
14517246,1,0.0
23152340,3,1.0
3234636,1,0.0
20908930,1,0.0
56608890,1,0.0
14743172,1,0.0
28340152,1,0.0
76583088,1,0.0
8625066,1,0.0
42695620,1,0.0
13789860,1,0.0
65166458,1,0.0
109755278,2,1.0
13863832,1,0.0
10844296,1,0.0
76976858,1,0.0
6008538,1,0.0
27761292,1,0.0
14483416,2,1.0
8689190,1,0.0
20793752,1,0.0
42593294,1,0.0
2546118,1,0.0
6902052,1,0.0
6359606,1,0.0
94773740,1,0.0
943628,1,0.0
19679780,1,0.0
4652452,1,0.0
38893452,1,0.0
43588936,2,1.0
2379578,1,0.0
7534878,2,1.0
60562330,1,0.0
19357000,1,0.0
22737028,1,0.0
2390746,1,0.0
36148794,1,0.0
8912164,1,0.0
20639998,1,0.0
24211804,1,0.0
76867640,1,0.0
7673166,1,0.0
9586946,1,0.0
1560538,1,0.0
61783678,1,0.0
27533340,1,0.0
17042740,2,1.0
99695634,1,0.0
6735748,1,0.0
16320760,1,0.0
3609976,1,0.0
31568448,1,0.0
12569674,1,0.0
51988646,1,0.0
49450798,2,1.0
109336354,1,0.0
27319948,1,0.0
28409474,1,0.0
9890462,1,0.0
11981966,1,0.0
9124674,1,0.0
7236654,1,0.0
99513130,1,0.0
32425724,1,0.0
99443634,1,0.0
3653962,1,0.0
56890942,1,0.0
32350880,1,0.0
23051840,1,0.0
38198222,1,0.0
42385982,1,0.0
35353946,1,0.0
82827856,2,1.0
18719500,1,0.0
54288416,1,0.0
53799098,1,0.0
13733584,1,0.0
38388656,1,0.0
5330084,2,1.0
16388622,1,0.0
90830064,1,0.0
81005352,1,0.0
32147396,1,0.0
30832018,1,0.0
62829940,1,0.0
6051178,1,0.0
25484646,1,0.0
17123726,1,0.0
51001506,1,0.0
11421394,1,0.0
26924842,1,0.0
918052,1,0.0
31991494,1,0.0
87169028,1,0.0
79744576,1,0.0
1478544,1,0.0
58075480,1,0.0
47450044,1,0.0
27046260,1,0.0
48418132,1,0.0
17209660,1,0.0
9699022,1,0.0
43390000,1,0.0
28109922,1,0.0
77393064,1,0.0
17995188,1,0.0
56549646,1,0.0
9296530,1,0.0
47176916,1,0.0
37399568,1,0.0
52326456,3,1.0
18976170,1,0.0
45996676,1,0.0
18984766,1,0.0
17765776,1,0.0
36121044,1,0.0
85887966,1,0.0
15843712,1,0.0
6202548,1,0.0
12271934,1,0.0
9090496,1,0.0
19158262,1,0.0
79425080,1,0.0
16598586,1,0.0
11248648,1,0.0
8280530,1,0.0
111452986,1,0.0
3982320,1,0.0
22397854,1,0.0
47755940,1,0.0
59857168,1,0.0
40259208,1,0.0
39328474,1,0.0
58638162,1,0.0
73350366,1,0.0
5318778,1,0.0
42108312,1,0.0
32954426,1,0.0
27042878,1,0.0
11869766,1,0.0
1482884,1,0.0
11761236,1,0.0
12171034,1,0.0
48759178,1,0.0
39242224,1,0.0
13992408,1,0.0
44875386,1,0.0
29200834,1,0.0
2943458,1,0.0
19545960,1,0.0
39355324,1,0.0
24630720,1,0.0
18046286,1,0.0
16323674,2,1.0
16575114,1,0.0
42610786,1,0.0
1572916,1,0.0
1128272,1,0.0
9090320,1,0.0
8009634,1,0.0
60696040,1,0.0
55634484,1,0.0
86171078,1,0.0
91435458,1,0.0
36185538,1,0.0
22768686,1,0.0
11887702,2,1.0
1166876,1,0.0
57526936,1,0.0
28147220,1,0.0
9506476,1,0.0
31296030,2,1.0
55877206,1,0.0
5343510,1,0.0
82109578,1,0.0
12331436,1,0.0
45102990,1,0.0
78477358,1,0.0
35410620,1,0.0
5615926,1,0.0
7141008,1,0.0
19789784,1,0.0
36325684,1,0.0
73735986,1,0.0
14827850,1,0.0
9055730,1,0.0
3385990,1,0.0
15664306,1,0.0
44355804,1,0.0
31014874,1,0.0
7332820,1,0.0
47515966,1,0.0
30563110,1,0.0
72010080,1,0.0
10317078,1,0.0
50266270,1,0.0
87058268,1,0.0
9601544,1,0.0
27170230,1,0.0
30236760,1,0.0
84570572,1,0.0
103849186,1,0.0
9701230,1,0.0
15494454,1,0.0
3339586,1,0.0
14412240,1,0.0
1775866,1,0.0
50534834,1,0.0
51292530,1,0.0
22083870,1,0.0
9578560,1,0.0
572722,1,0.0
21919856,1,0.0
4432708,1,0.0
21710770,1,0.0
43708916,1,0.0
21737868,1,0.0
2430594,1,0.0
9190166,1,0.0
76904558,1,0.0
18665348,1,0.0
47709024,1,0.0
22522324,1,0.0
6432802,1,0.0
24346936,2,0.0
26929086,1,0.0
3955016,1,0.0
80600902,1,0.0
5923328,1,0.0
11816146,1,0.0
24298004,1,0.0
35889528,1,0.0
111599880,2,1.0
21760964,1,0.0
44871648,1,0.0
8781064,1,0.0
45198470,1,0.0
18789254,1,0.0
56560832,1,0.0
34989510,1,0.0
52820100,1,0.0
16847434,1,0.0
12117068,1,0.0
63472580,1,0.0
29725744,1,0.0
73142738,1,0.0
47827910,1,0.0
101393414,1,0.0
13034370,1,0.0
72823696,1,0.0
58828944,1,0.0
29676752,1,0.0
8905024,1,0.0
2585930,1,0.0
22474418,1,0.0
5529462,1,0.0
5678558,1,0.0
96141464,1,0.0
8285624,1,0.0
10136268,1,0.0
44853256,1,0.0
8150338,1,0.0
10132618,1,0.0
49983638,1,0.0
44691554,1,0.0
10439612,1,0.0
95169828,1,0.0
14609458,1,0.0
39396178,1,0.0
25148706,1,0.0
13177852,1,0.0
54809700,1,0.0
9314854,1,0.0
58546244,1,0.0
49651014,1,0.0
11803076,1,0.0
56373128,1,0.0
5633364,1,0.0
7219944,1,0.0
945064,1,0.0
25406334,1,0.0
26824868,1,0.0
15695332,1,0.0
3940832,1,0.0
44276500,1,0.0
12442628,1,0.0
9403216,1,0.0
10606880,1,0.0
8123530,1,0.0
61525316,1,0.0
2792566,1,0.0
31972716,1,0.0
7443986,1,0.0
147056,1,0.0
21016756,1,0.0
10513746,1,0.0
46078130,1,0.0
22347208,1,0.0
1671934,1,0.0
79255456,1,0.0
8000846,1,0.0
28385900,1,0.0
98252690,1,0.0
25332382,1,0.0
39653642,1,0.0
23643452,1,0.0
33069868,1,0.0
17544926,1,0.0
45697420,1,0.0
3039590,1,0.0
3930994,1,0.0
28600816,1,0.0
32446340,1,0.0
32448584,1,0.0
17578336,1,0.0
21695772,1,0.0
3028046,1,0.0
40895940,1,0.0
59321512,1,0.0
49987868,1,0.0
16239320,1,0.0
20788774,2,1.0
5098222,1,0.0
9193696,1,0.0
9227346,1,0.0
31939816,1,0.0
58052784,1,0.0
27266860,1,0.0
31299794,1,0.0
225238756,1,0.0
156196588,1,0.0
151161896,2,1.0
147986716,2,1.0
51322210,1,0.0
162823208,1,0.0
91100416,1,0.0
41647998,1,0.0
117983848,1,0.0
148181134,1,0.0
109749590,93,0.8971482000935016
228798024,1,0.0
24531276,1,0.0
16761768,1,0.0
135964402,1,0.0
21694454,1,0.0
125648428,1,0.0
104105404,2,1.0
31784424,1,0.0
59003636,3,1.0
25248068,1,0.0
20205706,1,0.0
172421146,1,0.0
118531736,2,0.0
9476666,1,0.0
162882280,1,0.0
57733834,1,0.0
155349164,7,1.0
83405416,1,0.0
121423072,1,0.0
137254878,1,0.0
109107948,1,0.0
172641298,8,1.0
176328420,1,0.0
198333668,3,1.0
123548588,1,0.0
69751286,1,0.0
94302826,1,0.0
87132938,1,0.0
114134578,1,0.0
47964960,1,0.0
191654824,2,1.0
182456436,2,1.0
190669024,1,0.0
4054004,1,0.0
160250920,2,1.0
203024200,2,1.0
228435822,1,0.0
93208030,1,0.0
138349970,1,0.0
88055716,1,0.0
126725076,1,0.0
190988324,1,0.0
153805402,1,0.0
5923884,1,0.0
8382208,1,0.0
117019730,1,0.0
186877414,1,0.0
90532214,1,0.0
106832888,2,1.0
82783960,2,1.0
18165926,1,0.0
31497916,1,0.0
143830574,1,0.0
44555590,1,0.0
109883130,4,1.0
102328342,1,0.0
35146100,1,0.0
16588388,1,0.0
128390270,1,0.0
54765174,1,0.0
15575514,1,0.0
60241628,1,0.0
111396602,1,0.0
205167374,2,1.0
105594272,1,0.0
208061680,1,0.0
185200752,2,1.0
123190728,1,0.0
33209400,1,0.0
112267496,1,0.0
20134262,1,0.0
100062934,2,1.0
232124946,1,0.0
48942652,1,0.0
126972510,1,0.0
228991290,3,1.0
99538938,1,0.0
102536188,1,0.0
144513246,1,0.0
155194824,1,0.0
174999336,1,0.0
221202096,1,0.0
209035248,1,0.0
215521234,1,0.0
214935876,8,1.0
201366308,2,1.0
231724706,1,0.0
224829602,1,0.0
71293282,1,0.0
234479492,1,0.0
95273480,1,0.0
109099596,2,1.0
190810612,1,0.0
9427808,1,0.0
233541418,5,1.0
66765412,1,0.0
17269752,2,0.0
55984044,1,0.0
159282474,1,0.0
172174718,1,0.0
12168886,1,0.0
152513760,2,1.0
49682186,1,0.0
58098644,1,0.0
212106780,1,0.0
119660040,1,0.0
180673042,1,0.0
40543814,1,0.0
209832848,1,0.0
77756714,1,0.0
100038642,1,0.0
133946190,1,0.0
114875732,1,0.0
129743644,3,0.3333333333333333
83144684,2,0.0
95523352,1,0.0
191061198,1,0.0
153323496,1,0.0
98376898,1,0.0
79962632,1,0.0
73055084,1,0.0
100412520,1,0.0
133217722,1,0.0
34939326,6,1.0
113271720,1,0.0
32058894,1,0.0
45128866,4,1.0
24079094,1,0.0
93486552,3,1.0
5022680,1,0.0
165505322,1,0.0
50473230,1,0.0
31396750,1,0.0
135335978,1,0.0
164402624,4,1.0
136652566,1,0.0
128676590,1,0.0
25709760,1,0.0
42210622,1,0.0
137123134,1,0.0
101430840,1,0.0
116426234,1,0.0
159244990,1,0.0
113727820,1,0.0
194441176,1,0.0
179089848,1,0.0
189474976,1,0.0
42187720,1,0.0
101023996,1,0.0
43768222,1,0.0
214775558,1,0.0
224297290,1,0.0
149513186,2,1.0
197066258,4,1.0
75791148,1,0.0
203821314,1,0.0
119466978,1,0.0
32480284,1,0.0
107902606,1,0.0
91351204,1,0.0
29176108,1,0.0
131746398,1,0.0
129851690,1,0.0
47640142,1,0.0
9271578,1,0.0
123395906,2,1.0
44422636,1,0.0
134186264,1,0.0
117135752,1,0.0
94241302,1,0.0
111720966,1,0.0
62210102,1,0.0
104587858,2,1.0
231284292,14,1.0
145256416,3,0.3333333333333333
92706612,1,0.0
82462654,1,0.0
6869984,1,0.0
10605492,1,0.0
126762008,1,0.0
6771340,1,0.0
140304516,1,0.0
41183614,1,0.0
196038418,2,1.0
20088336,1,0.0
209353102,2,1.0
10122978,1,0.0
102364962,2,1.0
122492760,2,1.0
153171190,1,0.0
35333592,1,0.0
174409356,4,1.0
2440940,1,0.0
125757768,1,0.0
151787308,1,0.0
136483734,1,0.0
79890662,1,0.0
33232054,3,1.0
99913266,1,0.0
67937772,1,0.0
97380610,2,1.0
71233970,3,1.0
155275556,1,0.0
22291758,2,1.0
44195884,1,0.0
114789372,1,0.0
124884942,1,0.0
169443558,3,1.0
43067670,1,0.0
17987388,1,0.0
113729022,1,0.0
127362862,2,1.0
61894448,1,0.0
58627892,1,0.0
41845640,1,0.0
79498574,1,0.0
30190080,1,0.0
90022994,1,0.0
8380198,1,0.0
170410082,2,1.0
208539994,2,1.0
193852846,1,0.0
98404478,2,1.0
158817926,1,0.0
109105520,1,0.0
63505416,1,0.0
188562490,1,0.0
170367030,3,1.0
187386252,1,0.0
122539388,1,0.0
70560330,1,0.0
93049588,1,0.0
104005324,1,0.0
140834994,1,0.0
74880804,2,1.0
103960586,1,0.0
86501312,1,0.0
139848404,1,0.0
129011848,1,0.0
75167790,1,0.0
81783688,1,0.0
131242954,3,1.0
7675424,1,0.0
62637608,1,0.0
121642838,2,1.0
191365154,1,0.0
123395566,1,0.0
30605510,2,1.0
22714732,1,0.0
211800130,1,0.0
3325166,1,0.0
21147580,1,0.0
215283366,4,1.0
25244866,1,0.0
152264020,1,0.0
48260326,1,0.0
179931192,1,0.0
120055628,2,1.0
98623948,1,0.0
211210796,1,0.0
48325472,1,0.0
130326612,1,0.0
104958076,1,0.0
94885662,2,1.0
91248274,1,0.0
146863960,1,0.0
115959888,1,0.0
185626334,2,1.0
9019762,1,0.0
197807064,1,0.0
43506314,2,1.0
14876186,1,0.0
133764144,1,0.0
113302266,1,0.0
193867020,2,1.0
161503324,1,0.0
189386398,1,0.0
48954128,1,0.0
224782302,2,1.0
37112272,1,0.0
53209302,2,1.0
156996114,1,0.0
50016340,1,0.0
44791940,1,0.0
34135276,1,0.0
141659328,1,0.0
38904388,1,0.0
34966388,1,0.0
199088410,2,0.0
165495068,5,0.6
169100156,1,0.0
103826900,1,0.0
9834884,1,0.0
214087630,3,1.0
18656226,1,0.0
56319324,1,0.0
74403078,1,0.0
50885756,1,0.0
96169592,1,0.0
81289042,2,1.0
191004756,1,0.0
37115988,1,0.0
142889054,1,0.0
24965116,1,0.0
33009406,1,0.0
142673350,2,1.0
3557612,3,1.0
126165830,2,1.0
166830484,1,0.0
120771864,1,0.0
163274816,1,0.0
15102312,1,0.0
148531874,1,0.0
133412176,1,0.0
155205448,2,1.0
194822626,2,1.0
196568482,1,0.0
201649980,3,1.0
84518454,1,0.0
1874538,1,0.0
10351918,1,0.0
77748732,3,1.0
164017692,2,1.0
40017380,2,1.0
114075760,1,0.0
41440108,2,1.0
109076398,1,0.0
17295670,1,0.0
144081820,1,0.0
132439290,1,0.0
96023326,1,0.0
54320992,1,0.0
29502428,1,0.0
137279466,2,1.0
71226926,2,1.0
11158194,1,0.0
83634204,1,0.0
17717778,1,0.0
75225660,1,0.0
10631752,22,1.0
37156874,1,0.0
156657718,2,1.0
66436254,1,0.0
36975210,1,0.0
5458790,2,1.0
63784474,1,0.0
27611580,1,0.0
176918344,1,0.0
41491756,1,0.0
100138844,1,0.0
194727066,1,0.0
135423026,1,0.0
229431956,3,1.0
79917540,1,0.0
223557606,1,0.0
181389560,1,0.0
61463954,1,0.0
14495740,1,0.0
103626960,1,0.0
4036272,1,0.0
216463658,1,0.0
116063256,1,0.0
228482888,1,0.0
185406748,1,0.0
230081396,1,0.0
222429726,1,0.0
32892184,1,0.0
165182356,1,0.0
38762122,1,0.0
118947532,1,0.0
176441408,2,1.0
11474798,2,1.0
184794288,1,0.0
6774336,1,0.0
114477566,1,0.0
19387204,1,0.0
220524658,1,0.0
220826844,1,0.0
77245580,1,0.0
124672314,1,0.0
36487784,1,0.0
55528616,1,0.0
4553068,1,0.0
110285010,2,1.0
10538798,1,0.0
196978602,1,0.0
40662838,1,0.0
203124284,1,0.0
96583338,1,0.0
9061298,1,0.0
160928160,1,0.0
179984656,1,0.0
210542336,4,1.0
104154400,1,0.0
18385570,1,0.0
109375730,1,0.0
78928938,1,0.0
127884764,1,0.0
14693960,1,0.0
81530526,1,0.0
171219030,1,0.0
90463420,1,0.0
56483088,1,0.0
115603854,3,0.3333333333333333
1745442,1,0.0
11386992,1,0.0
159124076,3,1.0
1464226,1,0.0
190104054,1,0.0
147153786,1,0.0
190990406,2,1.0
166107458,1,0.0
76075826,1,0.0
32312460,1,0.0
205287086,1,0.0
113153790,1,0.0
63593474,1,0.0
165329482,1,0.0
111643156,1,0.0
72941158,1,0.0
137769230,2,1.0
69524396,1,0.0
230918214,1,0.0
125323542,1,0.0
131112512,1,0.0
18890386,3,1.0
234799232,1,0.0
20248394,1,0.0
93442414,2,1.0
1391378,1,0.0
196104718,3,1.0
100717488,2,1.0
162623172,3,1.0
198493166,2,1.0
142608218,1,0.0
40469222,3,1.0
194020444,1,0.0
40053232,1,0.0
64077050,1,0.0
32384592,2,1.0
186836130,1,0.0
19610134,1,0.0
27770644,6,1.0
148694924,1,0.0
198513498,1,0.0
113058792,1,0.0
101989494,1,0.0
20799096,1,0.0
47812698,1,0.0
24989614,1,0.0
129734918,1,0.0
54702816,1,0.0
175570440,1,0.0
40811790,1,0.0
16023750,1,0.0
54753740,1,0.0
32827756,1,0.0
23008126,3,1.0
163060892,1,0.0
24002586,1,0.0
101545526,1,0.0
191423752,1,0.0
122991488,1,0.0
76944558,1,0.0
209076860,1,0.0
211491344,1,0.0
171250730,3,1.0
30178474,2,1.0
74893138,1,0.0
75506674,1,0.0
98555516,1,0.0
6281394,1,0.0
27261704,1,0.0
69587808,1,0.0
14640324,1,0.0
83058928,1,0.0
34190212,1,0.0
74645576,1,0.0
126606614,3,1.0
53848758,1,0.0
133383846,1,0.0
219937816,3,1.0
166691986,1,0.0
79259706,1,0.0
88037048,1,0.0
45290962,1,0.0
151936270,1,0.0
18778788,1,0.0
24482054,1,0.0
43705988,1,0.0
69638974,1,0.0
216372666,2,1.0
228472182,2,1.0
181981150,1,0.0
113361642,1,0.0
214756922,1,0.0
224221794,2,1.0
156020944,1,0.0
7500820,1,0.0
121559254,2,1.0
204365058,2,1.0
27930458,1,0.0
70637112,1,0.0
126223674,1,0.0
188341296,2,1.0
105362898,1,0.0
209825264,1,0.0
653276,1,0.0
210341798,1,0.0
162100918,1,0.0
170802680,1,0.0
192275234,1,0.0
126565054,1,0.0
2227016,1,0.0
41507792,1,0.0
172661366,1,0.0
203554158,2,1.0
148919532,4,1.0
117873726,1,0.0
153257330,1,0.0
93940888,1,0.0
202712484,1,0.0
170200298,1,0.0
125780656,1,0.0
19645790,1,0.0
11929108,1,0.0
95137658,1,0.0
8435760,1,0.0
51185718,1,0.0
83070390,1,0.0
50597634,1,0.0
114497874,1,0.0
49189566,1,0.0
223393744,1,0.0
56651510,1,0.0
182860600,2,0.0
18679264,1,0.0
76857734,1,0.0
11021478,6,1.0
18611354,1,0.0
223387158,1,0.0
82408286,1,0.0
20073154,3,0.3333333333333333
43894792,1,0.0
173201118,1,0.0
34310084,1,0.0
130245136,3,1.0
71361418,1,0.0
94834956,1,0.0
17333968,1,0.0
77856816,1,0.0
86777448,1,0.0
37246658,1,0.0
98942390,1,0.0
176525948,1,0.0
121698374,4,1.0
64009956,1,0.0
12690514,1,0.0
198358738,1,0.0
124224234,1,0.0
93897574,1,0.0
123256420,2,1.0
124186370,2,1.0
13173726,1,0.0
12355070,1,0.0
741388,1,0.0
22980208,1,0.0
75067560,1,0.0
4564748,1,0.0
113534734,1,0.0
225090788,1,0.0
46227312,1,0.0
230859920,1,0.0
134765394,2,1.0
37444896,1,0.0
160326246,2,1.0
58456440,1,0.0
89010932,2,1.0
120550380,1,0.0
182477380,1,0.0
49028120,1,0.0
60810128,2,1.0
194312630,1,0.0
12726380,1,0.0
102413122,1,0.0
114744294,2,1.0
203264600,1,0.0
185516796,1,0.0
25045086,1,0.0
209873026,1,0.0
91421502,1,0.0
198047720,1,0.0
153166224,1,0.0
36893040,3,1.0
154475130,3,1.0
85885904,1,0.0
38824862,1,0.0
11151564,1,0.0
104090560,1,0.0
16830650,1,0.0
20931852,1,0.0
182679262,1,0.0
6537572,1,0.0
37747004,1,0.0
85088788,1,0.0
35556996,3,1.0
112255524,1,0.0
159186710,1,0.0
145640272,1,0.0
158144926,2,1.0
1141280,2,1.0
221459902,1,0.0
98349052,2,1.0
104556884,2,1.0
11639450,1,0.0
3063616,1,0.0
107148236,2,1.0
27946748,2,1.0
13077230,1,0.0
62028714,1,0.0
29864678,1,0.0
24693584,3,1.0
23788880,1,0.0
182486544,1,0.0
162799476,2,1.0
116426012,2,1.0
125406900,1,0.0
100595658,1,0.0
21275054,1,0.0
143571440,1,0.0
160155462,1,0.0
107495044,1,0.0
23987304,1,0.0
228023274,1,0.0
145431132,1,0.0
42307070,1,0.0
15608156,1,0.0
4799932,1,0.0
143958058,1,0.0
19645720,1,0.0
76156902,1,0.0
206379732,2,1.0
73545004,1,0.0
33549390,1,0.0
22381758,1,0.0
203773516,1,0.0
222814724,3,1.0
38443774,1,0.0
182600004,3,1.0
89662368,1,0.0
171811658,1,0.0
35040640,3,1.0
167524824,6,1.0
153317480,1,0.0
100736986,1,0.0
194242262,1,0.0
158697776,1,0.0
4523796,2,1.0
6446670,1,0.0
223829854,1,0.0
111753846,1,0.0
41881328,1,0.0
188249802,3,1.0
8781262,1,0.0
73948966,1,0.0
104628196,1,0.0
9036244,1,0.0
192198656,1,0.0
12299300,1,0.0
1526614,3,1.0
75620276,1,0.0
26752700,1,0.0
57653152,1,0.0
108076048,1,0.0
10997384,1,0.0
108334850,1,0.0
69752798,1,0.0
222889876,1,0.0
16021660,1,0.0
36030740,1,0.0
103031296,1,0.0
199979620,1,0.0
34334976,1,0.0
155075980,1,0.0
94510936,1,0.0
142777562,1,0.0
141159932,1,0.0
106792318,3,1.0
84938114,1,0.0
185432580,1,0.0
78202672,1,0.0
127385668,1,0.0
182860276,1,0.0
17698542,1,0.0
11945080,1,0.0
184411624,1,0.0
50157392,1,0.0
9954272,1,0.0
69910930,1,0.0
132988134,1,0.0
105709038,2,1.0
182490708,1,0.0
182536760,1,0.0
198249854,1,0.0
179608494,2,1.0
204774636,1,0.0
41361932,1,0.0
35207938,1,0.0
160639626,1,0.0
134969128,2,1.0
185595362,1,0.0
201540770,1,0.0
137119970,2,1.0
69496600,1,0.0
153834836,1,0.0
213986530,1,0.0
70019738,1,0.0
91724084,1,0.0
183212520,1,0.0
188506420,1,0.0
197230924,1,0.0
199586966,2,1.0
133882572,1,0.0
58741354,1,0.0
26685460,1,0.0
100227122,1,0.0
154975456,1,0.0
61586598,1,0.0
40373614,1,0.0
148832194,1,0.0
20720422,1,0.0
15683294,1,0.0
221683544,1,0.0
13471386,1,0.0
54524470,1,0.0
169083688,1,0.0
20818786,1,0.0
44559870,2,1.0
36666986,1,0.0
189018894,2,1.0
61997140,1,0.0
93048866,1,0.0
116065316,1,0.0
57798600,2,1.0
7014534,1,0.0
104629448,1,0.0
162540174,1,0.0
90408724,1,0.0
89189060,1,0.0
62055094,1,0.0
170972042,2,1.0
232888154,1,0.0
13004574,1,0.0
25918136,1,0.0
5948616,1,0.0
98643964,1,0.0
125214068,1,0.0
153491830,1,0.0
70155334,1,0.0
57220892,1,0.0
138486876,1,0.0
9632884,2,1.0
78725538,1,0.0
142757948,1,0.0
11432194,1,0.0
159268340,1,0.0
177059902,1,0.0
37383954,1,0.0
106325818,1,0.0
48538770,1,0.0
164023970,1,0.0
219129290,1,0.0
223333878,1,0.0
213442914,2,1.0
188605924,1,0.0
85001996,1,0.0
102473642,2,0.0
196332072,1,0.0
17435900,1,0.0
192204368,2,1.0
64334844,1,0.0
114916072,1,0.0
31851478,1,0.0
72407210,2,1.0
70310220,1,0.0
37537822,1,0.0
99950496,1,0.0
109568430,1,0.0
20942832,2,1.0
157686084,1,0.0
18783054,1,0.0
65340524,1,0.0
50720132,1,0.0
9402104,1,0.0
41598204,1,0.0
35301208,1,0.0
180641328,1,0.0
79155468,2,1.0
90459984,1,0.0
23618886,1,0.0
91377172,1,0.0
124989978,1,0.0
151687788,1,0.0
